Local Time, UTC, Online Players, Server Load (Avg %), Server Tick Length (Avg ms), Memory (MB), Memory Lua (MB), Factions In Memory, Players In Memory, Sectors In Memory, Sectors w/ players, Longest Sector Update (Max ms), Longest Sector Update (Median ms), Longest Sector Update (Avg ms), Biggest Player Grp (Max), Biggest Player Grp (Median), Biggest Player Grp (Avg), Notes
2021-10-27 00-10-01,2021-10-26 22-10-01,1,6,0.3,1057.62,374.887,10,3,5,1,1016,3,11.784,1,1,1,
2021-10-27 00-11-02,2021-10-26 22-11-02,1,1.9,0.3,1056.94,373.71,10,3,5,1,15,2,2.67686,1,1,1,
